num,sample1,sample2,AMT_score
438,S015C001P008R002A007,S014C001P017R001A023,0.10000000000000002
439,S026C001P072R002A102,S027C002P084R002A102,0.7333333333333334
440,S027C001P083R001A098,S024C002P061R002A098,1.0
441,S006C003P001R001A008,S008C003P025R001A008,0.8148148146666667
442,S027C001P084R001A098,S027C001P011R002A097,0.1333333333333333
443,S017C001P003R001A039,S025C003P068R001A096,0.26666666666666666
444,S008C003P036R001A035,S006C001P022R001A035,0.5
445,S016C003P039R001A035,S008C001P031R002A048,0.3333333333333333
446,S011C002P038R002A026,S030C003P092R001A099,0.2333333333333333
447,S026C001P050R001A102,S017C002P020R002A026,0.0
448,S005C001P010R002A009,S013C001P018R002A009,0.962962963
449,S021C001P058R002A099,S024C003P061R001A099,0.9333333333333332
450,S025C001P066R002A099,S027C001P086R002A099,0.9393939393333333
451,S029C001P075R002A101,S002C002P014R002A048,0.1515151516666667
452,S001C003P002R001A008,S008C003P033R001A035,0.0
453,S008C002P029R002A048,S029C001P075R002A101,0.3
454,S008C001P029R002A026,S008C002P029R002A026,1.0
455,S003C001P002R001A048,S003C003P002R001A048,0.9696969696666667
456,S032C001P105R001A101,S002C003P009R001A048,0.18518518533333336
457,S008C001P032R002A048,S016C002P021R002A039,0.10000000000000002
458,S003C003P002R001A039,S001C002P003R002A040,0.16666666666666666
459,S030C001P011R002A095,S016C001P008R002A022,0.4666666666666666
460,S002C001P014R002A008,S005C003P010R001A035,0.18518518533333336
461,S030C001P043R002A080,S031C001P096R001A080,0.6333333333333333
462,S001C003P006R001A039,S028C001P073R002A096,0.03333333333333336
463,S010C002P025R002A027,S031C002P097R002A099,0.14814814799999998
464,S016C001P040R001A008,S016C003P040R001A008,0.9393939393333333
465,S005C003P021R001A007,S014C003P017R001A007,0.212121212
466,S014C001P039R001A007,S011C001P016R001A007,0.909090909
467,S008C002P029R002A039,S006C001P022R002A026,0.0
468,S012C003P008R001A027,S002C003P012R001A027,0.9666666666666667
469,S022C003P061R001A101,S027C003P084R001A101,0.8148148146666667
470,S002C002P011R002A007,S031C003P043R001A095,0.03333333333333336
471,S013C002P007R002A035,S016C001P021R001A035,0.7333333333333334
472,S007C002P027R002A023,S013C001P037R001A023,0.7333333333333334
473,S026C001P071R001A100,S026C001P072R002A100,1.0
474,S031C002P097R002A100,S025C001P066R002A100,0.7000000000000001
475,S026C002P072R002A099,S013C003P027R001A026,0.3
476,S001C002P001R002A022,S023C002P061R002A104,0.4666666666666666
477,S001C002P005R002A027,S002C003P013R001A027,0.8666666666666667
478,S023C002P061R002A102,S026C001P049R002A101,0.0
479,S013C003P027R001A048,S001C001P008R001A048,0.37037037033333337
480,S008C003P036R001A040,S008C002P029R002A039,0.3333333333333333
481,S008C002P029R002A007,S011C001P016R001A007,0.26666666666666666
482,S011C001P038R001A048,S023C001P059R001A101,0.03030303033333337
483,S030C001P076R001A096,S028C001P043R001A096,0.9666666666666667
484,S002C003P014R001A039,S015C003P025R001A039,0.9666666666666667
485,S008C001P029R001A022,S021C003P060R001A104,0.12121212133333333
486,S002C002P012R002A009,S014C001P037R002A026,0.2333333333333333
487,S008C001P033R002A009,S013C002P018R002A009,0.9666666666666667
488,S031C002P096R002A098,S010C001P008R002A040,0.03333333333333336
489,S001C003P006R001A022,S008C002P034R002A007,0.10000000000000002
490,S002C002P011R002A007,S005C001P010R002A022,0.10000000000000002
491,S011C003P038R001A022,S020C003P053R001A104,0.03333333333333336
492,S023C002P068R002A080,S002C003P012R001A048,0.0
493,S029C001P006R002A096,S029C001P008R001A096,0.4666666666666666
494,S029C003P006R001A099,S026C002P072R002A100,0.14814814799999998
495,S006C003P022R001A023,S012C002P037R002A022,0.16666666666666666
496,S029C003P044R001A096,S013C002P019R002A039,0.1333333333333333
497,S008C002P036R002A009,S017C002P007R002A009,0.8787878786666666
498,S008C001P034R002A039,S011C001P038R001A048,0.07407407400000003
499,S027C001P084R002A102,S031C001P100R001A102,0.7333333333333334
500,S032C001P105R002A099,S029C001P044R002A099,0.9666666666666667
501,S019C001P049R002A099,S021C001P059R002A100,0.25
502,S001C001P006R001A008,S002C001P014R002A008,0.9696969696666667
503,S028C001P087R002A100,S029C001P080R002A100,0.9
504,S031C001P097R001A098,S032C001P105R001A098,0.962962963
505,S027C002P081R002A096,S015C003P025R001A039,0.16666666666666666
506,S026C001P071R001A104,S029C003P080R001A097,0.3333333333333333
507,S022C002P064R002A102,S027C003P079R001A095,0.03333333333333336
508,S012C001P037R001A035,S011C001P038R002A035,0.7333333333333334
509,S028C001P087R001A096,S024C001P060R002A096,0.5454545453333334
510,S008C001P031R001A022,S001C001P004R002A022,0.6
511,S015C002P019R002A023,S014C001P027R002A022,0.11111111099999997
512,S021C001P060R001A104,S030C001P095R002A104,0.6666666666666666
513,S008C001P033R002A007,S005C001P016R002A022,0.0
514,S026C002P072R002A101,S016C001P040R002A007,0.0
515,S026C001P072R002A104,S002C001P009R001A040,0.03333333333333336
516,S016C002P021R002A023,S021C001P060R001A104,0.1333333333333333
517,S021C001P058R002A099,S020C003P052R001A099,0.962962963
518,S031C001P051R002A101,S008C001P025R001A008,0.0
519,S027C002P084R002A102,S016C002P039R002A026,0.03030303033333337
520,S011C003P002R001A022,S030C002P095R002A104,0.3333333333333333
521,S012C001P016R002A040,S009C003P017R001A040,0.9666666666666667
522,S027C002P011R002A097,S028C003P073R001A097,0.7999999999999999
523,S008C001P001R001A026,S002C002P011R002A027,0.1333333333333333
524,S008C003P036R001A026,S016C001P021R001A009,0.0
525,S008C001P034R002A023,S015C001P019R002A023,0.7000000000000001
526,S013C001P027R001A026,S008C001P029R002A026,0.6666666666666666
527,S011C001P015R002A022,S014C001P039R001A007,0.0
528,S001C002P006R002A048,S008C003P007R001A039,0.0
529,S004C001P020R002A022,S011C003P028R001A023,0.10000000000000002
530,S013C001P037R002A027,S025C002P068R002A099,0.06666666666666665
531,S008C002P036R002A022,S008C001P036R002A022,0.9666666666666667
532,S030C003P092R001A101,S002C001P014R002A048,0.0
533,S008C003P034R001A027,S004C001P020R002A027,0.9666666666666667
534,S027C001P083R001A101,S004C003P020R001A008,0.03030303033333337
535,S027C001P081R002A097,S011C003P002R001A022,0.12121212133333333
536,S030C002P096R002A102,S021C003P060R001A101,0.041666666666666664
537,S013C002P037R002A027,S029C003P080R001A099,0.212121212
538,S023C001P055R002A098,S029C003P051R001A097,0.1333333333333333
539,S024C003P061R001A100,S003C001P002R001A027,0.037037037000000016
540,S016C002P039R002A026,S001C002P006R002A026,1.0
541,S001C003P006R001A008,S002C001P014R002A008,0.9333333333333332
542,S013C001P037R002A027,S006C001P022R002A027,0.8666666666666667
543,S002C001P011R001A008,S017C002P016R002A008,0.9
544,S031C001P006R001A104,S006C001P022R002A040,0.2333333333333333
545,S001C001P004R001A009,S008C001P033R002A009,0.7333333333333334
546,S029C001P080R001A097,S010C002P025R002A022,0.20000000000000004
547,S027C002P081R002A096,S030C003P096R001A096,0.9333333333333332
548,S006C001P024R001A009,S002C002P014R002A027,0.10000000000000002
549,S029C003P080R001A104,S024C001P064R001A097,0.037037037000000016
550,S023C003P059R001A101,S002C002P010R002A048,0.06666666666666665
551,S023C002P068R002A101,S026C001P049R002A101,0.9333333333333332
552,S027C001P079R001A102,S028C002P087R002A102,0.7333333333333334
553,S030C001P095R001A095,S008C003P035R001A022,0.4333333333333333
554,S008C002P032R002A048,S012C003P037R001A035,0.7037037036666667
555,S027C001P085R001A101,S001C001P004R002A035,0.0
556,S008C001P034R002A026,S011C003P001R001A009,0.03030303033333337
557,S031C001P100R001A096,S022C001P064R002A098,0.03333333333333336
558,S023C002P061R002A104,S015C002P025R002A040,0.16666666666666666
559,S012C002P037R002A022,S005C001P010R002A023,0.06666666666666665
560,S008C002P029R002A039,S016C001P021R002A039,0.787878788
561,S029C001P006R002A096,S020C003P054R001A098,0.041666666666666664
562,S027C001P079R001A096,S020C001P052R001A096,0.9393939393333333
563,S006C003P023R001A039,S006C003P023R001A026,0.0
564,S008C001P034R002A022,S001C001P004R002A023,0.10000000000000002
565,S002C001P012R001A048,S008C001P033R002A048,0.5
566,S008C002P029R002A039,S001C001P005R002A039,1.0
567,S005C001P016R002A022,S027C003P083R001A104,0.44444444433333335
568,S027C001P083R001A099,S008C001P036R001A026,0.18181818166666663
569,S015C001P019R002A023,S028C003P046R001A104,0.0
570,S006C001P024R002A035,S028C003P087R001A080,0.09090909100000004
571,S005C002P010R002A008,S019C002P049R002A080,0.30303030299999995
572,S012C002P027R002A009,S005C001P010R002A009,0.8666666666666667
573,S027C003P083R001A080,S013C003P015R001A048,0.06060606066666666
574,S001C003P004R001A039,S026C003P071R001A096,0.06666666666666665
575,S006C001P022R001A023,S002C001P014R001A022,0.10000000000000002
576,S008C002P035R002A009,S008C002P032R002A009,1.0
577,S001C002P005R002A039,S011C001P038R001A048,0.0
578,S009C003P025R001A023,S001C002P001R002A022,0.06666666666666665
579,S001C001P006R001A007,S028C002P087R002A102,0.0
580,S002C001P014R001A035,S005C001P015R001A035,0.9
581,S026C003P072R001A098,S031C001P082R002A098,0.909090909
582,S002C002P009R002A026,S009C003P007R001A026,0.7333333333333334
583,S032C001P105R001A100,S012C002P019R002A027,0.3333333333333333
584,S021C001P058R002A099,S025C002P068R002A099,0.925925926
585,S022C001P064R002A098,S012C002P016R002A040,0.10000000000000002
586,S027C002P084R002A097,S002C001P014R001A022,0.2333333333333333
587,S010C001P008R001A023,S011C001P028R001A023,0.7272727273333334
588,S008C001P032R001A022,S008C001P031R001A007,0.03333333333333336
589,S006C002P022R002A008,S006C001P024R001A008,0.9666666666666667
590,S007C001P019R001A026,S009C003P007R001A027,0.06666666666666665
591,S025C002P066R002A104,S002C001P010R002A040,0.1333333333333333
592,S028C001P046R001A100,S027C003P006R001A100,0.7000000000000001
593,S031C003P097R001A104,S011C002P002R002A040,0.0
594,S002C002P011R002A048,S021C003P060R001A101,0.03333333333333336
595,S008C003P036R001A026,S027C001P084R002A099,0.37037037033333337
596,S003C003P002R001A027,S016C003P021R001A027,0.8666666666666667
597,S027C003P079R001A098,S023C001P066R002A096,0.0
598,S011C002P002R002A007,S006C003P024R001A007,0.3333333333333333
599,S010C001P021R002A008,S020C001P054R001A080,0.4814814813333334
600,S011C002P015R002A022,S008C003P032R001A023,0.12121212133333333
601,S002C001P011R002A026,S008C001P033R002A026,0.7272727273333334
602,S002C002P014R002A027,S025C001P055R002A100,0.037037037000000016
603,S027C002P080R002A102,S027C001P086R001A102,0.925925926
604,S028C002P087R002A100,S008C002P031R002A026,0.22222222233333336
605,S027C002P082R002A100,S025C001P055R002A100,0.8666666666666667
606,S008C001P001R001A023,S017C002P009R002A007,0.20000000000000004
607,S010C001P008R001A023,S023C001P055R001A104,0.0
608,S032C003P106R001A099,S008C003P032R001A026,0.4333333333333333
609,S008C001P034R002A039,S016C001P039R002A039,1.0
610,S023C001P055R002A097,S031C001P100R001A097,0.6333333333333333
611,S032C003P105R001A095,S019C001P050R002A095,0.8333333333333334
612,S001C001P005R002A035,S011C002P028R002A048,0.4814814813333334
613,S008C003P034R001A048,S013C003P019R001A048,0.7999999999999999
614,S002C001P009R001A048,S008C001P007R001A039,0.0
615,S005C001P010R002A009,S006C001P023R002A009,0.9
616,S014C002P037R002A026,S005C003P004R001A026,0.8666666666666667
617,S019C003P051R001A096,S001C002P005R002A022,0.03333333333333336
618,S021C002P059R002A100,S021C001P058R002A099,0.37037037033333337
619,S009C003P007R001A027,S016C001P040R002A026,0.20000000000000004
620,S008C001P036R002A009,S001C003P005R001A048,0.12121212133333333
621,S027C002P081R002A096,S027C001P079R001A096,0.9666666666666667
622,S028C001P073R002A104,S027C003P086R001A104,0.909090909
623,S027C003P083R001A101,S031C001P051R002A101,0.9333333333333332
624,S028C001P073R002A104,S008C003P034R001A040,0.14814814799999998
625,S031C001P043R001A100,S024C001P060R002A100,0.5757575756666666
626,S020C003P052R001A104,S028C001P073R001A095,0.16666666666666666
627,S014C003P037R001A007,S017C001P003R002A007,0.962962963
628,S001C002P006R002A023,S005C002P016R002A022,0.1333333333333333
629,S023C002P056R002A098,S001C003P006R001A040,0.14814814799999998
630,S023C001P068R002A101,S003C002P002R002A035,0.20000000000000004
631,S006C002P022R002A027,S001C002P005R002A026,0.2333333333333333
632,S020C003P053R001A104,S029C001P051R001A097,0.1515151516666667
633,S029C001P006R002A096,S028C001P073R002A096,0.7666666666666666
634,S026C001P072R001A098,S026C001P008R001A098,0.4000000000000001
635,S023C001P055R002A097,S026C003P008R001A104,0.16666666666666666
636,S021C003P056R001A095,S010C002P018R002A040,0.03030303033333337
637,S012C001P028R001A039,S008C002P032R002A040,0.2333333333333333
638,S032C001P105R002A104,S030C001P011R002A104,0.5757575756666666
639,S030C002P092R002A080,S002C002P003R002A008,0.26666666666666666
640,S010C001P021R002A022,S007C001P016R001A023,0.18518518533333336
641,S008C001P030R001A008,S009C001P019R002A035,0.10000000000000002
642,S030C001P092R001A101,S008C003P030R001A035,0.10000000000000002
643,S027C001P086R002A099,S008C002P035R002A026,0.12121212133333333
644,S023C002P056R002A098,S019C001P046R002A096,0.2592592593333333
645,S029C001P080R001A099,S007C001P016R001A026,0.22222222233333336
646,S030C001P095R001A095,S018C003P008R001A095,0.7999999999999999
647,S032C001P105R002A104,S023C001P068R002A104,0.30303030299999995
648,S032C002P105R002A102,S027C001P084R002A102,0.7999999999999999
649,S027C001P081R002A097,S027C002P079R002A104,0.3666666666666667
650,S026C003P051R001A095,S011C002P018R002A022,0.5454545453333334
651,S010C001P013R002A040,S006C003P023R001A040,0.7666666666666666
652,S003C003P019R001A022,S002C002P003R002A022,0.42424242433333337
653,S008C002P029R002A007,S002C001P010R001A007,0.1333333333333333
654,S025C001P066R002A100,S029C003P049R001A100,0.8666666666666667
655,S032C003P044R001A097,S031C001P051R002A098,0.18181818166666663
656,S025C002P056R002A099,S016C002P040R002A027,0.16666666666666666
657,S010C001P008R001A023,S002C002P007R002A023,0.3333333333333333
658,S027C001P086R002A097,S031C001P100R001A097,0.7777777776666667
659,S006C003P022R001A023,S006C001P024R001A022,0.1333333333333333
660,S020C002P052R002A101,S014C001P019R002A008,0.0
661,S020C003P053R001A097,S030C003P092R001A097,0.9
662,S006C001P022R002A022,S030C003P092R001A104,0.10000000000000002
663,S031C001P100R001A102,S020C001P052R002A095,0.0
664,S030C002P095R002A097,S031C001P100R001A097,0.7999999999999999
665,S006C001P024R001A026,S006C001P022R002A026,0.9666666666666667
666,S030C001P095R001A102,S026C003P071R001A101,0.06666666666666665
667,S002C001P014R001A035,S006C003P024R001A048,0.3333333333333333
668,S026C003P008R001A098,S008C001P030R001A040,0.20000000000000004
669,S023C002P061R002A104,S029C001P080R001A097,0.3333333333333333
670,S001C002P003R002A027,S017C002P003R002A026,0.20000000000000004
671,S008C002P030R002A023,S008C002P033R002A023,0.7777777776666667
672,S014C001P039R001A040,S006C001P022R001A039,0.26666666666666666
673,S003C001P002R001A048,S008C002P032R002A048,0.4333333333333333
674,S006C003P024R001A040,S017C001P003R002A007,0.0
675,S014C001P037R001A007,S029C003P051R001A102,0.0
676,S027C001P083R001A097,S007C001P007R002A048,0.0
677,S008C003P032R001A023,S008C002P036R002A007,0.2333333333333333
678,S027C003P083R001A080,S019C001P049R002A080,0.8787878786666666
679,S026C003P050R001A097,S026C001P075R001A097,0.26666666666666666
680,S007C001P016R001A026,S008C002P034R002A026,0.6666666666666666
681,S008C002P033R002A007,S032C003P106R001A095,0.10000000000000002
682,S008C001P032R002A039,S001C003P006R001A039,1.0
683,S008C003P031R001A035,S006C002P024R002A035,0.8787878786666666
684,S019C002P049R002A098,S028C001P087R001A097,0.2333333333333333
685,S008C001P034R002A022,S002C001P011R002A022,0.4000000000000001
686,S008C001P033R002A048,S008C001P030R002A048,0.6666666666666666
687,S014C001P039R001A007,S008C002P035R002A007,0.9444444443333334
688,S011C002P038R002A008,S004C003P003R001A048,0.0
689,S025C002P056R002A099,S030C003P092R001A099,0.9333333333333332
690,S027C001P079R002A099,S006C001P024R001A027,0.03333333333333336
691,S008C003P035R001A022,S008C001P029R001A022,0.18181818166666663
692,S005C003P004R001A026,S008C002P031R002A026,0.6
693,S001C003P004R001A039,S016C001P025R001A048,0.03333333333333336
694,S012C001P028R001A039,S002C001P013R001A039,0.8333333333333334
695,S014C001P027R001A039,S002C001P011R002A048,0.125
696,S008C001P030R001A039,S012C002P037R002A039,0.9
697,S014C001P007R001A007,S008C003P032R001A023,0.16666666666666666
698,S002C001P013R001A023,S017C003P009R001A023,0.6363636363333334
699,S008C001P029R001A022,S001C001P006R001A022,0.20000000000000004
700,S023C002P059R002A102,S023C002P061R002A102,0.7999999999999999
701,S009C002P017R002A008,S007C003P016R001A035,0.12121212133333333
702,S013C001P037R002A027,S008C003P033R001A027,0.6666666666666666
703,S032C003P105R001A096,S011C003P038R001A022,0.06666666666666665
704,S008C001P036R001A039,S008C002P035R002A039,0.7333333333333334
705,S027C003P084R001A101,S028C001P073R002A101,0.9393939393333333
706,S032C002P106R002A104,S027C001P081R001A095,0.6333333333333333
707,S020C003P041R001A099,S030C003P095R001A099,0.9333333333333332
708,S014C001P027R001A039,S016C003P040R001A040,0.08333333333333333
709,S026C002P072R002A100,S017C001P003R002A026,0.12121212133333333
710,S026C001P072R001A095,S026C003P072R001A095,1.0
711,S026C002P049R002A101,S023C001P059R001A101,0.8333333333333334
712,S013C001P027R001A048,S019C003P046R001A101,0.03333333333333336
713,S001C003P006R001A039,S017C001P020R002A040,0.20000000000000004
714,S031C001P100R002A100,S026C003P071R001A100,0.7575757576666667
715,S025C003P055R001A102,S026C001P072R002A102,0.7000000000000001
716,S032C001P102R002A102,S031C001P100R001A102,0.9333333333333332
717,S008C002P029R002A007,S009C001P025R001A023,0.0
718,S032C001P106R002A104,S025C001P059R001A104,0.4000000000000001
719,S032C001P104R002A097,S020C003P053R001A104,0.22222222233333336
720,S002C003P013R001A039,S011C001P027R001A040,0.1333333333333333
721,S014C003P037R001A007,S008C001P001R002A007,0.8181818183333333
722,S008C001P036R001A039,S011C003P038R001A039,0.7666666666666666
723,S008C002P029R002A027,S027C002P079R002A099,0.06666666666666665
724,S008C002P033R002A009,S021C002P060R002A080,0.10000000000000002
